Temperatura_Max,Temperatura_Min,Umidade_Max,Ventania,Precipitacao,Nuvem,Pressao
33.8,15.3,21.8,1.3,0.0,0.0,1017.6
33.8,15.1,20.7,1.8,0.0,0.0,1016.9
33.9,15.1,19.6,3.0,0.0,0.0,1016.2
34.1,15.1,18.5,4.2,0.0,0.0,1015.4
34.2,15.1,24.2,4.7,0.0,0.0,1015.8
34.2,15.1,31.9,5.7,0.0,0.0,1016.1
34.2,15.1,42.1,6.7,0.0,0.0,1016.5
34.2,15.1,46.3,6.7,0.0,0.0,1017.0
34.2,15.1,50.9,6.3,0.0,0.0,1017.5
34.2,15.1,56.0,6.3,0.0,0.0,1018.1
34.2,15.1,55.5,6.4,0.0,0.0,1018.1
34.2,15.1,55.0,6.4,0.0,0.0,1018.2
34.2,15.1,54.6,6.5,0.0,0.0,1018.3
34.2,15.1,54.2,6.5,0.0,0.0,1017.8
34.2,15.1,53.6,6.2,0.0,0.0,1017.4
34.2,15.1,53.0,6.0,0.0,0.0,1016.9
34.2,15.1,54.0,5.7,0.0,0.0,1017.2
34.2,15.1,55.1,5.4,0.0,0.0,1017.6
34.1,15.1,56.2,5.0,0.0,0.0,1018.0
34.1,16.9,49.7,5.1,0.0,0.0,1018.4
34.1,16.9,44.0,5.5,0.0,0.0,1018.8
34.1,16.9,39.1,5.9,0.0,0.0,1019.1
34.1,16.9,32.8,5.9,0.0,0.0,1018.3
34.1,16.9,27.5,5.5,0.0,0.0,1017.4
34.1,16.9,23.1,5.1,0.0,0.0,1016.6
34.1,16.9,19.4,4.7,0.0,0.0,1015.7
34.1,16.9,16.4,4.3,0.0,0.0,1014.8
34.2,17.0,13.9,4.3,0.0,0.0,1014.0
34.3,17.0,16.4,4.3,0.0,0.0,1014.4
34.3,17.0,19.8,4.7,0.0,0.0,1014.9
34.3,17.0,24.0,5.2,0.0,0.0,1015.3
34.3,17.0,29.4,5.8,0.0,0.0,1015.7
34.3,17.0,36.2,6.4,0.0,0.0,1016.2
34.3,17.0,44.8,6.9,0.0,0.0,1016.6
34.3,17.0,46.5,6.9,0.0,0.0,1016.4
34.3,17.0,48.3,6.6,0.0,0.0,1016.2
34.3,17.0,50.2,6.3,0.0,0.0,1015.9
34.3,17.0,52.2,5.9,0.0,0.0,1015.7
34.3,16.2,54.4,5.6,0.0,0.0,1015.5
34.3,15.3,56.7,5.3,0.0,0.0,1015.2
34.3,15.3,51.4,5.1,0.0,0.0,1015.5
34.3,15.3,46.7,5.3,0.0,0.0,1015.8
34.3,15.3,42.5,5.4,0.0,0.0,1016.1
34.3,15.3,38.6,5.6,0.0,0.0,1016.4
34.3,15.3,35.2,5.7,0.0,0.0,1016.7
34.3,15.3,32.1,5.9,0.0,0.0,1017.0
34.3,15.3,27.1,5.9,0.0,0.0,1015.9
34.3,15.3,22.9,5.2,0.0,0.0,1014.9
34.3,15.3,19.4,4.6,0.0,0.0,1013.8
34.3,15.3,16.5,3.9,0.0,0.0,1012.8
34.3,15.3,14.0,3.2,0.0,0.0,1011.7
35.4,15.2,12.0,2.6,0.0,0.0,1010.7
35.5,15.2,15.1,2.6,0.0,0.0,1011.0
35.5,15.2,19.6,2.6,0.0,0.0,1011.4
32.6,13.2,39.6,7.4,0.0,0.0,1014.5
32.6,13.2,56.7,7.4,0.0,0.0,1015.2
32.6,13.2,70.1,7.1,0.0,0.0,1015.7
32.6,13.2,70.7,6.9,0.0,0.0,1016.4
32.6,13.2,69.9,6.6,0.0,0.0,1017.0
32.6,13.2,68.2,5.5,0.0,1.0,1017.5
32.6,13.2,65.1,5.2,0.0,0.0,1017.6
32.6,13.2,62.8,5.3,0.0,0.0,1017.3
32.6,13.2,65.7,5.3,0.0,0.0,1016.8
32.6,13.2,70.4,5.1,0.0,0.0,1016.3
32.6,13.2,76.1,5.9,0.0,0.0,1015.8
32.6,13.4,81.8,6.4,0.0,0.0,1015.6
32.6,13.4,82.9,7.0,0.0,0.0,1016.1
32.6,13.4,81.6,7.6,0.0,0.0,1016.7
32.6,13.5,75.0,8.0,0.0,0.0,1017.5
32.6,14.1,59.5,8.3,0.0,0.0,1018.2
32.6,14.1,47.2,8.6,0.0,0.0,1018.4
32.6,14.1,35.1,8.6,0.0,0.0,1017.7
32.6,14.1,23.4,7.0,0.0,0.0,1017.0
32.6,14.1,18.9,6.6,0.0,0.0,1016.1
33.0,14.1,17.3,6.0,0.0,0.0,1014.8
33.3,14.1,16.8,5.4,0.0,0.0,1013.9
33.3,14.1,18.1,5.4,0.0,0.0,1012.9
33.3,14.1,28.5,5.9,0.0,0.0,1012.6
33.3,14.1,42.8,9.0,0.0,0.0,1013.3
33.3,14.1,50.3,10.2,0.0,0.0,1014.1
33.3,14.1,54.7,10.2,0.0,0.0,1015.1
33.3,14.1,59.1,8.5,0.0,0.0,1015.6
33.3,14.1,55.2,10.8,0.0,0.0,1016.1
33.3,14.1,48.0,12.1,0.0,0.0,1016.2
33.3,14.1,48.8,12.1,0.0,0.0,1016.3
33.3,14.1,52.4,11.0,0.0,1.0,1016.4
33.3,14.1,55.7,8.4,0.0,0.0,1015.5
33.3,14.1,59.7,7.6,0.0,0.0,1014.8
33.3,14.1,63.3,7.5,0.0,0.0,1014.3
33.3,14.1,65.6,8.4,0.0,0.0,1014.1
33.3,14.1,65.8,8.8,0.0,0.0,1014.2
33.2,14.1,64.1,9.6,0.0,0.0,1014.8
33.2,14.5,58.8,9.7,0.0,0.0,1015.3
33.2,14.5,48.2,9.7,0.0,0.0,1015.9
33.2,14.5,42.4,8.8,0.0,0.0,1016.5
33.2,14.5,45.4,7.9,0.0,0.0,1016.6
33.2,14.5,48.7,7.9,0.0,0.0,1016.8
33.2,14.5,52.1,9.2,0.0,0.0,1017.0
33.2,14.5,55.7,9.8,0.0,2.0,1016.6
33.2,14.5,59.5,10.6,0.0,3.0,1016.3
33.1,14.6,63.7,11.7,0.0,5.0,1015.9
31.1,14.8,71.1,11.7,0.0,6.0,1016.8
27.7,14.9,79.5,10.8,0.0,7.0,1017.7
26.1,14.9,89.2,10.1,0.0,8.0,1018.5
26.1,14.9,88.5,10.0,0.0,8.0,1019.4
26.1,14.9,87.8,10.0,0.0,8.0,1020.2
26.1,14.8,87.1,10.0,0.0,8.0,1021.1
26.1,14.5,88.2,10.2,0.0,8.0,1021.0
26.2,14.2,89.2,10.5,0.0,8.0,1021.0
26.2,13.8,90.3,10.7,0.0,8.0,1021.0
26.2,13.8,89.8,10.7,0.0,8.0,1020.6
26.2,13.7,89.3,10.4,0.0,8.0,1020.2
26.2,13.7,88.7,10.1,0.0,8.0,1019.9
26.2,13.7,89.2,9.7,0.0,8.0,1020.0
26.2,13.6,89.6,9.4,0.0,8.0,1020.1
26.2,13.6,90.1,9.1,0.0,8.0,1020.3
26.2,13.6,86.8,8.7,0.0,8.0,1020.8
26.2,13.6,83.7,8.4,0.0,8.0,1021.3
26.2,13.6,80.7,8.2,0.0,8.0,1021.8
26.2,13.6,74.4,8.1,0.0,8.0,1021.1
26.2,13.6,68.7,7.5,0.0,7.0,1020.3
26.2,13.6,63.5,7.2,0.0,7.0,1019.6
25.4,13.6,64.9,7.1,0.0,6.0,1018.9
24.6,13.7,66.3,7.4,0.0,6.0,1018.1
23.8,13.8,67.8,7.9,0.0,5.0,1017.4
21.5,13.8,73.9,7.9,0.0,6.0,1017.9
20.6,13.8,80.5,7.7,0.0,7.0,1018.3
20.6,13.8,87.9,7.7,0.0,8.0,1018.8
20.6,13.8,90.6,7.7,0.0,8.0,1019.2
20.6,13.8,93.3,7.5,0.0,8.0,1019.6
20.6,13.8,97.1,7.3,0.0,8.0,1020.0
20.6,13.8,95.9,7.1,0.0,8.0,1019.8
20.6,13.8,95.4,6.8,0.0,8.0,1019.6
20.6,13.8,95.0,6.6,0.0,8.0,1019.4
20.6,13.8,95.0,6.4,0.0,8.0,1018.8
20.6,13.8,95.0,5.9,0.0,8.0,1018.1
20.6,13.8,95.0,5.5,0.0,8.0,1017.5
20.6,13.8,95.7,5.8,0.0,8.0,1017.8
20.6,13.8,96.7,6.0,0.0,8.0,1018.2
20.6,13.8,97.1,6.0,0.0,8.0,1018.5
20.6,14.5,88.6,5.9,0.0,5.0,1018.9
20.6,14.7,81.0,5.3,0.0,3.0,1019.4
20.6,14.7,74.1,4.8,0.0,0.0,1019.8
23.5,14.7,62.9,4.6,0.0,0.0,1018.9
26.5,14.5,53.5,3.2,0.0,0.0,1018.0
29.5,14.4,45.7,1.7,0.0,0.0,1017.2
30.5,14.2,40.5,1.9,0.0,1.0,1016.1
31.5,14.2,35.8,3.0,0.0,2.0,1014.9
32.6,14.1,31.7,3.7,0.0,3.0,1013.8
32.7,14.1,39.5,3.9,0.0,2.0,1014.3
32.7,14.1,49.4,4.7,0.0,2.0,1014.8
32.7,14.1,61.9,5.5,0.0,1.0,1015.4
32.7,14.1,70.5,5.5,0.0,1.0,1016.2
32.7,14.1,80.4,4.8,0.0,1.0,1017.1
32.7,14.1,91.8,4.1,0.0,0.0,1018.0
32.7,14.3,92.6,4.6,0.0,1.0,1018.1
32.7,14.5,93.3,5.5,0.0,1.0,1018.2
32.7,14.6,94.1,6.5,0.0,1.0,1018.3
32.7,14.6,92.9,6.5,0.0,1.0,1017.9
32.7,14.6,91.8,6.2,0.0,1.0,1017.6
32.7,14.6,90.7,5.9,0.0,0.0,1017.3
32.7,14.6,90.6,5.6,0.0,0.0,1017.7
32.7,14.6,90.6,5.4,0.0,0.0,1018.2
32.6,14.6,90.6,5.3,0.0,0.0,1018.6
32.6,15.2,75.6,5.1,0.0,0.0,1019.1
32.6,15.2,63.3,5.0,0.0,0.0,1019.6
32.6,15.2,53.3,5.0,0.0,0.0,1020.1
32.6,15.2,39.6,4.0,0.0,0.0,1019.3
32.6,15.2,29.4,2.1,0.0,0.0,1018.4
33.9,15.2,21.8,0.9,0.0,0.0,1017.6
34.0,15.1,20.6,1.8,0.0,0.0,1016.9
34.2,15.1,19.4,3.0,0.0,0.0,1016.2
34.4,15.1,18.3,4.2,0.0,0.0,1015.4
34.5,15.1,24.1,4.8,0.0,0.0,1015.7
34.5,15.1,31.8,5.8,0.0,0.0,1016.1
34.5,15.1,41.8,6.8,0.0,0.0,1016.4
34.5,15.1,46.4,6.8,0.0,0.0,1016.9
34.5,15.1,51.6,6.3,0.0,0.0,1017.5
34.5,15.1,57.6,6.3,0.0,0.0,1018.0
34.5,15.1,56.2,6.5,0.0,0.0,1018.1
34.5,15.1,54.9,6.6,0.0,0.0,1018.1
34.5,15.1,53.7,6.8,0.0,0.0,1018.1
34.5,15.1,54.1,6.8,0.0,0.0,1017.7
34.5,15.1,54.5,6.5,0.0,0.0,1017.3
34.5,15.1,55.0,6.1,0.0,0.0,1016.9
34.5,15.1,56.7,5.8,0.0,0.0,1017.2
34.5,15.1,58.5,5.4,0.0,0.0,1017.5
34.4,15.1,60.3,5.1,0.0,0.0,1017.9
34.4,16.1,52.3,5.2,0.0,0.0,1018.3
34.4,16.1,45.4,5.5,0.0,0.0,1018.7
34.4,16.1,39.7,5.8,0.0,0.0,1019.1
34.4,16.1,33.3,5.8,0.0,0.0,1018.2
34.4,16.1,28.0,5.5,0.0,0.0,1017.4
34.4,16.1,23.5,5.1,0.0,0.0,1016.5
34.4,16.1,19.8,4.8,0.0,0.0,1015.7
34.4,16.1,16.6,4.4,0.0,0.0,1014.8
34.6,16.2,13.9,4.4,0.0,0.0,1014.0
34.7,16.2,17.1,4.4,0.0,0.0,1014.4
34.7,16.2,21.1,4.7,0.0,0.0,1014.8
34.7,16.2,26.0,5.3,0.0,0.0,1015.3
34.7,16.2,32.2,5.8,0.0,0.0,1015.7
34.7,16.2,39.8,6.3,0.0,0.0,1016.1
34.7,16.2,49.3,6.8,0.0,0.0,1016.6
34.7,16.2,50.5,6.8,0.0,0.0,1016.4
34.7,16.2,51.8,6.5,0.0,0.0,1016.1
34.7,16.2,53.1,6.2,0.0,0.0,1015.9
34.7,16.2,54.5,5.9,0.0,0.0,1015.6
34.7,15.5,55.9,5.6,0.0,0.0,1015.4
34.7,14.4,57.4,5.3,0.0,0.0,1015.2
34.7,14.4,52.2,5.1,0.0,0.0,1015.4
34.7,14.4,47.5,5.3,0.0,0.0,1015.7
34.7,14.4,43.3,5.4,0.0,0.0,1016.0
34.7,14.4,39.6,5.6,0.0,0.0,1016.3
34.7,14.4,36.2,5.8,0.0,0.0,1016.6
34.7,14.4,33.1,5.9,0.0,0.0,1016.9
34.7,14.4,27.9,5.9,0.0,0.0,1015.9
34.7,14.4,23.5,5.2,0.0,0.0,1014.8
34.7,14.4,19.8,4.5,0.0,0.0,1013.8
34.7,14.4,16.7,3.8,0.0,0.0,1012.7
34.7,14.4,14.1,3.0,0.0,0.0,1011.6
35.8,14.3,11.9,2.3,0.0,0.0,1010.6
35.9,14.3,15.4,2.2,0.0,0.0,1011.0
35.9,14.3,20.0,2.4,0.0,0.0,1011.4
33.3,14.1,40.5,7.5,0.0,0.0,1014.6
33.3,14.1,55.1,7.5,0.0,0.0,1015.2
33.3,14.1,68.5,6.9,0.0,0.0,1015.7
33.3,14.1,69.7,6.9,0.0,0.0,1016.5
33.3,14.1,69.6,6.6,0.0,0.0,1017.1
33.3,14.1,70.2,5.2,0.0,0.0,1017.5
33.3,14.1,67.6,5.2,0.0,0.0,1017.6
33.3,14.1,66.9,5.3,0.0,0.0,1017.3
33.3,14.1,70.3,5.3,0.0,0.0,1016.8
33.3,14.1,74.0,5.3,0.0,0.0,1016.2
33.3,14.1,79.1,6.0,0.0,0.0,1015.8
33.3,14.2,84.6,6.4,0.0,0.0,1015.5
33.3,14.3,85.2,7.0,0.0,0.0,1016.0
33.2,14.3,82.4,7.6,0.0,0.0,1016.6
33.2,14.7,72.6,8.0,0.0,0.0,1017.4
33.2,15.9,56.4,8.3,0.0,0.0,1018.0
33.2,16.0,44.0,8.5,0.0,0.0,1018.2
33.2,16.0,31.6,8.5,0.0,0.0,1017.6
33.2,16.0,21.2,6.7,0.0,0.0,1016.9
33.2,16.0,17.8,6.4,0.0,0.0,1016.0
33.4,16.0,16.5,5.7,0.0,0.0,1014.8
33.7,16.0,16.1,5.2,0.0,0.0,1013.8
33.8,16.0,16.5,5.2,0.0,0.0,1012.7
33.8,16.0,20.1,5.1,0.0,0.0,1012.3
33.8,16.0,37.3,7.6,0.0,0.0,1013.1
33.8,16.0,47.1,10.5,0.0,0.0,1014.0
33.8,16.0,50.7,10.5,0.0,0.0,1015.0
33.8,16.0,56.2,9.0,0.0,0.0,1015.5
33.8,16.0,51.6,11.0,0.0,0.0,1016.0
33.8,16.0,45.5,12.1,0.0,0.0,1016.2
33.8,16.0,47.1,12.1,0.0,0.0,1016.3
33.8,16.0,51.6,10.6,0.0,1.0,1016.4
33.8,16.0,55.6,7.8,0.0,0.0,1015.4
33.8,16.0,60.8,7.3,0.0,0.0,1014.7
33.8,16.0,64.1,7.5,0.0,0.0,1014.3
33.8,16.0,65.8,8.0,0.0,0.0,1014.0
33.8,16.0,65.6,8.5,0.0,0.0,1014.2
33.8,16.0,63.4,9.3,0.0,0.0,1014.8
33.8,16.2,54.8,9.6,0.0,0.0,1015.2
33.8,16.2,46.4,9.6,0.0,0.0,1015.8
33.8,16.2,40.3,8.3,0.0,0.0,1016.2
33.8,16.2,43.1,6.7,0.0,0.0,1016.4
33.8,16.2,46.2,6.9,0.0,0.0,1016.6
33.8,16.2,49.4,8.5,0.0,0.0,1016.8
33.8,16.2,53.1,9.4,0.0,1.0,1016.5
33.8,16.2,57.1,10.3,0.0,2.0,1016.1
33.8,16.2,61.3,11.4,0.0,3.0,1015.8
32.8,16.4,68.8,11.4,0.0,5.0,1016.7
29.4,16.5,77.3,10.5,0.0,6.0,1017.6
26.9,16.5,87.1,9.9,0.0,8.0,1018.5
26.9,16.1,86.6,9.7,0.0,8.0,1019.3
26.9,15.7,86.2,9.7,0.0,8.0,1020.2
26.9,15.2,85.7,9.7,0.0,8.0,1021.0
26.9,14.9,86.8,9.9,0.0,8.0,1021.0
27.0,14.6,88.0,10.2,0.0,8.0,1021.0
27.0,14.3,89.2,10.4,0.0,8.0,1020.9
27.0,14.2,88.9,10.4,0.0,8.0,1020.6
27.0,14.1,88.6,10.2,0.0,8.0,1020.2
27.0,14.1,88.3,10.0,0.0,8.0,1019.8
27.0,14.0,88.7,9.7,0.0,8.0,1020.0
27.0,14.0,89.0,9.4,0.0,8.0,1020.1
27.0,14.0,89.3,9.1,0.0,8.0,1020.2
27.0,13.9,85.8,8.8,0.0,8.0,1020.7
27.0,13.9,82.5,8.5,0.0,8.0,1021.2
27.0,13.9,79.3,8.3,0.0,8.0,1021.7
27.0,13.9,72.4,8.2,0.0,7.0,1021.0
27.0,13.9,66.2,7.6,0.0,6.0,1020.2
27.0,14.0,60.5,7.2,0.0,5.0,1019.4
26.2,14.0,61.9,7.2,0.0,5.0,1018.7
25.3,14.0,63.3,7.5,0.0,4.0,1017.9
24.6,14.2,64.6,7.8,0.0,3.0,1017.2
22.1,14.2,71.1,7.8,0.0,5.0,1017.7
21.5,14.2,78.3,7.8,0.0,6.0,1018.2
21.5,14.2,86.2,7.8,0.0,8.0,1018.7
21.5,14.2,88.9,7.8,0.0,8.0,1019.1
21.5,14.2,91.8,7.5,0.0,8.0,1019.5
21.5,14.2,94.1,7.2,0.0,8.0,1019.9
21.5,14.2,94.3,6.9,0.0,8.0,1019.7
21.5,14.2,94.0,6.8,0.0,8.0,1019.6
21.5,14.2,93.6,6.6,0.0,8.0,1019.4
21.5,14.2,93.8,6.4,0.0,8.0,1018.7
21.5,14.2,94.0,5.9,0.0,8.0,1018.1
21.5,14.2,94.2,5.5,0.0,8.0,1017.4
21.5,14.2,94.9,5.7,0.0,8.0,1017.8
21.5,14.2,94.4,5.7,0.0,8.0,1018.1
21.5,14.2,96.3,5.7,0.0,8.0,1018.5
21.4,14.9,87.0,5.4,0.0,5.0,1018.9
21.4,15.2,78.6,4.8,0.0,3.0,1019.3
21.4,15.2,71.2,4.5,0.0,0.0,1019.7
24.3,15.2,59.7,4.4,0.0,0.0,1018.8
27.3,15.1,50.3,2.6,0.0,0.0,1017.9
30.4,14.9,42.5,1.2,0.0,0.0,1017.0
31.4,14.8,37.2,1.6,0.0,1.0,1015.9
32.4,14.7,32.5,2.5,0.0,1.0,1014.8
33.5,14.7,28.5,3.3,0.0,2.0,1013.7
33.5,14.7,36.3,3.6,0.0,1.0,1014.2
33.5,14.7,46.1,4.5,0.0,1.0,1014.8
33.5,14.7,58.5,5.5,0.0,1.0,1015.3
33.5,14.7,68.0,5.5,0.0,1.0,1016.2
33.5,14.7,79.0,4.9,0.0,0.0,1017.0
33.5,14.7,91.8,4.3,0.0,0.0,1017.9
33.5,14.9,93.5,4.7,0.0,0.0,1018.0
33.5,15.1,95.4,5.6,0.0,0.0,1018.1
33.5,15.1,97.3,6.5,0.0,1.0,1018.2
33.5,15.1,95.2,6.5,0.0,0.0,1017.9
33.5,15.1,93.2,6.2,0.0,0.0,1017.5
33.5,15.1,91.2,5.9,0.0,0.0,1017.1
33.5,15.1,92.1,5.6,0.0,0.0,1017.6
33.5,15.1,92.9,5.4,0.0,0.0,1018.0
33.4,15.1,93.8,5.2,0.0,0.0,1018.5
33.4,16.5,76.2,5.0,0.0,0.0,1019.0
33.4,16.5,62.0,4.9,0.0,0.0,1019.5
33.4,16.5,50.6,4.2,0.0,0.0,1020.1
33.4,16.5,37.8,2.5,0.0,0.0,1019.2
33.4,16.5,28.1,1.4,0.0,0.0,1018.4
34.3,16.5,21.0,1.0,0.0,0.0,1017.6
34.4,16.4,19.9,2.1,0.0,0.0,1016.9
34.6,16.4,18.8,3.3,0.0,0.0,1016.1
34.9,16.4,17.8,4.6,0.0,0.0,1015.4
34.9,16.4,23.3,5.1,0.0,0.0,1015.7
34.9,16.4,30.3,6.1,0.0,0.0,1016.0
34.9,16.4,39.2,7.0,0.0,0.0,1016.3
34.9,16.4,45.3,7.0,0.0,0.0,1016.9
34.9,16.4,52.4,6.4,0.0,0.0,1017.5
34.9,16.4,60.7,6.3,0.0,0.0,1018.1
34.9,16.4,58.4,6.5,0.0,0.0,1018.1
34.9,16.4,56.1,6.8,0.0,0.0,1018.1
34.9,16.4,54.0,7.0,0.0,0.0,1018.1
34.9,16.4,54.4,7.0,0.0,0.0,1017.7
34.9,16.4,54.8,6.6,0.0,0.0,1017.3
34.9,16.4,55.3,6.2,0.0,0.0,1016.9
34.9,16.4,58.0,5.8,0.0,0.0,1017.2
34.9,16.4,60.9,5.5,0.0,0.0,1017.5
34.9,16.4,64.0,5.2,0.0,0.0,1017.8
34.9,17.6,53.9,5.2,0.0,0.0,1018.2
34.9,17.6,45.4,5.5,0.0,0.0,1018.6
34.9,17.6,38.4,5.7,0.0,0.0,1019.1
34.9,17.6,32.4,5.7,0.0,0.0,1018.2
34.9,17.6,27.2,5.5,0.0,0.0,1017.3
34.9,17.6,22.9,5.2,0.0,0.0,1016.5
34.9,17.6,19.3,4.9,0.0,0.0,1015.6
34.9,17.6,16.2,4.6,0.0,0.0,1014.8
35.1,17.7,13.6,4.5,0.0,0.0,1013.9
35.1,17.7,17.1,4.5,0.0,0.0,1014.4
35.1,17.7,21.3,4.9,0.0,0.0,1014.8
35.1,17.7,26.6,5.3,0.0,0.0,1015.3
35.1,17.7,33.0,5.8,0.0,0.0,1015.7
35.1,17.7,40.9,6.2,0.0,0.0,1016.2
35.1,17.7,50.6,6.7,0.0,0.0,1016.6
35.1,17.7,51.4,6.7,0.0,0.0,1016.4
35.1,17.7,52.3,6.4,0.0,0.0,1016.1
35.1,17.7,53.1,6.1,0.0,0.0,1015.8
35.1,17.7,54.0,5.8,0.0,0.0,1015.6
35.1,17.4,54.9,5.6,0.0,0.0,1015.3
35.2,16.3,55.9,5.3,0.0,0.0,1015.1
35.2,16.3,51.0,5.1,0.0,0.0,1015.4
35.2,16.3,46.6,5.3,0.0,0.0,1015.7
35.2,16.3,42.6,5.4,0.0,0.0,1016.0
35.2,16.3,38.9,5.6,0.0,0.0,1016.3
35.2,16.3,35.7,5.7,0.0,0.0,1016.6
35.2,16.3,32.7,5.8,0.0,0.0,1016.9
35.2,16.3,27.5,5.8,0.0,0.0,1015.8
35.2,16.3,23.2,5.1,0.0,0.0,1014.8
35.2,16.3,19.5,4.4,0.0,0.0,1013.7
35.2,16.3,16.4,3.7,0.0,0.0,1012.7
35.2,16.3,13.8,3.0,0.0,0.0,1011.6
36.4,16.2,11.6,2.3,0.0,0.0,1010.6
36.4,16.2,15.0,2.1,0.0,0.0,1011.0
36.4,16.2,19.3,2.5,0.0,0.0,1011.4
33.5,14.0,38.7,7.5,0.0,0.0,1014.5
33.5,14.0,51.2,7.5,0.0,0.0,1015.1
33.5,14.0,66.1,7.1,0.0,0.0,1015.7
33.5,14.0,68.0,7.1,0.0,0.0,1016.5
33.5,14.0,68.7,6.7,0.0,0.0,1017.2
33.5,14.0,69.6,5.1,0.0,0.0,1017.5
33.5,14.0,65.2,5.3,0.0,0.0,1017.5
33.5,14.0,65.5,5.4,0.0,0.0,1017.3
33.5,14.0,68.4,5.4,0.0,0.0,1016.7
33.5,14.0,71.3,5.4,0.0,0.0,1016.2
33.5,14.0,76.8,6.1,0.0,0.0,1015.7
33.4,14.2,83.4,6.5,0.0,0.0,1015.5
33.4,14.3,84.2,7.1,0.0,0.0,1015.9
33.4,14.3,80.9,7.7,0.0,0.0,1016.5
33.4,14.7,69.4,8.1,0.0,0.0,1017.3
33.4,15.8,53.5,8.3,0.0,0.0,1017.9
33.4,15.8,41.2,8.3,0.0,0.0,1018.2
33.4,15.8,28.9,8.3,0.0,0.0,1017.6
33.4,15.8,19.3,6.3,0.0,0.0,1016.8
33.4,15.8,16.6,6.0,0.0,0.0,1015.9
33.6,15.8,15.7,5.3,0.0,0.0,1014.7
33.9,15.8,15.5,4.8,0.0,0.0,1013.7
34.1,15.8,15.3,4.8,0.0,0.0,1012.6
34.1,15.8,16.3,4.6,0.0,0.0,1012.1
34.1,15.8,33.9,6.6,0.0,0.0,1012.9
34.1,15.8,44.6,10.5,0.0,0.0,1014.0
34.1,15.8,47.9,10.5,0.0,0.0,1015.0
34.1,15.8,53.5,9.4,0.0,0.0,1015.5
34.1,15.8,50.2,10.7,0.0,0.0,1016.0
34.1,15.8,44.3,11.8,0.0,0.0,1016.2
34.1,15.8,46.1,11.8,0.0,0.0,1016.3
34.1,15.8,51.2,10.1,0.0,1.0,1016.4
34.1,15.8,55.3,7.3,0.0,0.0,1015.4
34.1,15.8,60.9,7.1,0.0,0.0,1014.7
34.1,15.8,63.1,7.6,0.0,0.0,1014.2
34.1,15.8,63.7,8.1,0.0,0.0,1014.0
34.1,15.8,62.1,8.6,0.0,0.0,1014.2
34.1,15.8,59.7,9.4,0.0,0.0,1014.8
34.1,16.3,50.6,9.9,0.0,0.0,1015.1
34.1,16.3,44.1,9.9,0.0,0.0,1015.8
34.1,16.3,38.6,8.6,0.0,0.0,1016.0
34.1,16.3,41.4,6.2,0.0,0.0,1016.2
34.1,16.3,44.4,6.5,0.0,0.0,1016.4
34.1,16.3,47.6,8.0,0.0,0.0,1016.6
34.1,16.3,51.3,9.1,0.0,1.0,1016.3
34.1,16.3,55.3,10.1,0.0,2.0,1015.9
34.1,16.3,59.7,11.4,0.0,2.0,1015.6
33.6,16.5,67.4,11.4,0.0,4.0,1016.5
30.1,16.6,76.2,10.5,0.0,6.0,1017.5
27.3,16.6,86.5,9.9,0.0,8.0,1018.4
27.3,16.2,86.1,9.8,0.0,8.0,1019.3
27.3,15.7,85.8,9.8,0.0,8.0,1020.1
27.4,15.2,85.4,9.7,0.0,8.0,1021.0
27.4,14.9,86.6,9.9,0.0,8.0,1020.9
27.4,14.6,87.8,10.2,0.0,8.0,1020.9
27.4,14.2,89.0,10.4,0.0,8.0,1020.9
27.4,14.2,88.8,10.4,0.0,8.0,1020.5
27.4,14.1,88.6,10.2,0.0,8.0,1020.1
27.4,14.0,88.4,10.1,0.0,8.0,1019.8
27.4,14.0,88.7,9.9,0.0,8.0,1019.9
27.4,14.0,89.0,9.6,0.0,8.0,1020.1
27.4,13.9,89.3,9.3,0.0,8.0,1020.2
27.4,13.9,85.6,8.9,0.0,8.0,1020.7
27.4,13.9,82.1,8.7,0.0,8.0,1021.2
27.4,13.9,78.8,8.5,0.0,8.0,1021.7
27.4,13.9,71.4,8.3,0.0,7.0,1020.9
27.4,13.9,64.8,7.7,0.0,6.0,1020.1
27.4,13.9,58.9,7.4,0.0,4.0,1019.3
26.6,14.0,60.1,7.3,0.0,4.0,1018.5
25.7,14.0,61.4,7.6,0.0,3.0,1017.7
24.9,14.1,62.7,7.9,0.0,2.0,1017.0
22.4,14.1,69.4,7.9,0.0,4.0,1017.5
22.0,14.1,77.0,7.9,0.0,6.0,1018.1
22.0,14.1,85.4,7.9,0.0,7.0,1018.6
22.0,14.1,88.2,7.9,0.0,8.0,1019.0
22.0,14.1,91.0,7.6,0.0,8.0,1019.5
22.0,14.1,93.9,7.3,0.0,8.0,1019.9
22.0,14.1,93.6,7.0,0.0,8.0,1019.7
22.0,14.1,93.4,6.8,0.0,8.0,1019.5
22.0,14.1,93.1,6.6,0.0,8.0,1019.3
22.0,14.1,93.5,6.3,0.0,8.0,1018.7
22.0,14.1,93.8,5.8,0.0,8.0,1018.1
22.0,14.1,94.1,5.4,0.0,8.0,1017.4
22.0,14.1,94.9,5.7,0.0,8.0,1017.8
22.0,14.1,94.4,5.7,0.0,8.0,1018.1
21.9,14.1,96.4,5.7,0.0,8.0,1018.5
21.9,14.8,86.2,5.4,0.0,5.0,1018.8
21.9,15.2,77.2,4.8,0.0,3.0,1019.2
21.9,15.2,69.2,4.4,0.0,0.0,1019.6
